"","RouteDataID","CountryNum","StateNum","Route","RPID","Year","RecordedCar","Car1_10","Car11_20","Car21_30","Car31_40","Car41_50","Car1","Car2","Car3","Car4","Car5","Car6","Car7","Car8","Car9","Car10","Car11","Car12","Car13","Car14","Car15","Car16","Car17","Car18","Car19","Car20","Car21","Car22","Car23","Car24","Car25","Car26","Car27","Car28","Car29","Car30","Car31","Car32","Car33","Car34","Car35","Car36","Car37","Car38","Car39","Car40","Car41","Car42","Car43","Car44","Car45","Car46","Car47","Car48","Car49","Car50","Noise1","Noise2","Noise3","Noise4","Noise5","Noise6","Noise7","Noise8","Noise9","Noise10","Noise11","Noise12","Noise13","Noise14","Noise15","Noise16","Noise17","Noise18","Noise19","Noise20","Noise21","Noise22","Noise23","Noise24","Noise25","Noise26","Noise27","Noise28","Noise29","Noise30","Noise31","Noise32","Noise33","Noise34","Noise35","Noise36","Noise37","Noise38","Noise39","Noise40","Noise41","Noise42","Noise43","Noise44","Noise45","Noise46","Noise47","Noise48","Noise49","Noise50","RouteYear"
"55",6230351,124,68,6,101,1997,"NULL",15,25,16,62,4,1,1,1,1,0,0,0,0,8,3,0,2,0,1,1,0,2,13,2,4,3,1,1,1,2,1,0,3,1,3,3,5,1,4,12,10,9,15,0,3,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61997
"56",6242207,124,68,6,101,2001,"1     ",14,11,4,18,13,3,2,1,1,0,0,0,1,6,0,1,2,1,0,0,0,0,5,1,1,0,0,2,0,0,0,0,0,2,0,2,1,3,3,4,3,0,1,1,0,1,2,0,2,1,1,0,1,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,62001
"57",6245013,124,68,6,101,2002,"1     ",25,22,13,23,17,4,2,2,3,2,0,0,6,5,1,3,0,2,0,2,1,2,6,1,5,2,2,2,3,1,1,0,0,1,1,4,1,1,3,6,4,0,3,1,0,1,3,1,0,3,2,2,1,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62002
"58",6171283,124,68,6,101,2003,"1     ",24,26,24,28,19,2,2,5,1,2,0,1,2,8,1,2,0,0,4,1,0,2,10,6,1,1,5,2,4,1,3,2,3,0,3,1,4,4,0,8,6,2,0,1,2,1,1,4,4,0,1,1,2,2,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,62003
"59",6241664,124,68,6,101,2004,"1     ",29,26,23,28,6,2,3,4,4,3,1,3,2,6,1,0,1,4,0,1,2,4,10,3,1,0,5,3,2,2,0,1,6,3,1,2,2,3,3,9,4,1,1,1,2,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62004
"60",6249069,124,68,6,101,2005,"1     ",47,22,17,19,13,4,6,4,4,3,2,2,4,16,2,2,1,1,0,1,1,2,10,4,0,3,2,4,2,0,3,1,0,0,2,0,0,1,2,8,2,1,2,1,2,2,3,1,2,0,3,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62005
"61",6250958,124,68,6,101,2006,"1     ",21,18,7,14,9,4,3,3,4,0,2,0,0,5,0,1,2,3,0,2,0,1,5,2,2,1,1,0,0,0,1,1,0,1,2,1,0,1,3,4,5,0,0,0,0,0,0,1,2,0,0,1,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62006
"62",6260535,124,68,6,101,2007,"1     ",30,23,14,23,8,2,2,2,2,1,1,2,7,10,1,0,3,2,2,1,0,1,6,3,5,1,3,2,1,3,0,0,0,3,1,2,2,3,1,4,5,0,1,1,4,0,0,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62007
"63",6298566,124,68,6,101,2008,"NULL",50,24,14,22,9,3,5,5,5,1,5,6,8,10,2,0,0,2,0,2,3,5,12,0,0,0,3,1,2,3,0,2,1,1,1,1,0,2,3,6,9,0,1,0,0,4,1,0,0,1,0,0,0,0,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62008
"64",6310884,124,68,6,101,2009,"NULL",23,16,20,24,11,3,2,4,1,2,1,2,3,4,1,0,1,3,0,1,0,3,5,1,2,3,2,3,2,0,0,2,1,4,3,1,7,0,2,5,3,1,3,2,0,2,0,2,0,1,0,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62009
"65",6317583,124,68,6,101,2010,"1     ",30,18,3,14,2,2,2,2,2,2,1,1,3,13,2,0,1,2,1,1,1,2,5,3,2,1,0,1,0,0,0,0,0,1,0,1,2,0,0,6,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62010
"66",6340768,124,68,6,101,2011,"1     ",26,18,10,26,8,6,1,4,5,2,1,0,1,5,1,0,1,2,2,1,1,1,7,3,0,3,2,0,1,1,1,1,1,0,0,4,0,4,3,5,3,1,0,6,0,1,0,2,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62011
"67",6345967,124,68,6,101,2012,"NULL",28,9,13,33,8,3,6,1,5,4,1,0,1,7,0,0,0,0,1,1,0,1,4,0,2,3,2,1,0,0,1,0,3,1,2,4,3,4,5,3,6,1,3,2,2,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62012
"68",6352066,124,68,6,101,2013,"1     ",38,39,13,36,11,7,4,3,5,2,4,2,2,9,0,1,2,2,3,4,0,8,12,2,5,0,2,1,1,0,0,0,3,3,3,2,2,4,6,11,7,1,1,1,1,0,1,0,0,2,0,1,0,3,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62013
"69",6354274,124,68,6,101,2014,"1     ",34,30,16,30,13,4,1,1,3,5,2,3,2,12,1,0,0,3,1,2,1,3,13,4,3,3,3,2,1,1,2,2,0,0,2,3,2,3,1,9,7,1,1,3,0,3,0,1,2,1,1,2,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62014
"70",6357545,124,68,6,101,2015,"1     ",41,37,32,35,11,6,1,3,3,3,3,5,6,8,3,0,3,3,1,1,0,6,16,2,5,4,8,3,1,0,3,3,3,3,4,2,4,4,4,10,4,1,0,2,4,4,0,0,1,1,1,1,0,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,62015
"71",6360898,124,68,6,101,2016,"1     ",25,16,8,23,5,4,1,3,4,1,2,3,0,5,2,0,1,1,1,1,0,3,7,2,0,2,0,2,0,1,0,1,0,0,2,2,2,1,3,4,4,0,1,4,2,2,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62016
"72",6234127,124,68,7,101,1997,"NULL",0,2,2,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71997
"73",6242084,124,68,7,101,2001,"1     ",0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,72001
"74",6245163,124,68,7,101,2002,"1     ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72002
"75",6171999,124,68,7,101,2003,"1     ",0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72003
"76",6241666,124,68,7,101,2004,"1     ",4,5,3,4,5,0,0,3,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,72004
"77",6249190,124,68,7,101,2005,"1     ",0,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,72005
"78",6250959,124,68,7,101,2006,"1     ",0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,72006
"79",6260227,124,68,7,101,2007,"1     ",0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,72007
"80",6299533,124,68,7,101,2008,"NULL",0,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,72008
"81",6313155,124,68,7,101,2009,"NULL",1,1,1,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,72009
"82",6319659,124,68,7,101,2010,"1     ",1,1,0,6,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72010
"83",6340769,124,68,7,101,2011,"1     ",0,0,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,72011
"84",6346712,124,68,7,101,2012,"NULL",1,0,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,72012
"85",6352495,124,68,7,101,2013,"1     ",0,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,72013
"86",6356074,124,68,7,101,2014,"1     ",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72014
"87",6359017,124,68,7,101,2015,"1     ",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72015
"88",6362842,124,68,7,101,2016,"1     ",1,1,2,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,1,1,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,72016
"89",6366612,124,68,7,101,2017,"1     ",1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72017
"90",6242814,124,68,8,101,2001,"1     ",5,8,16,5,6,1,2,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,1,1,1,3,1,4,0,2,0,0,1,3,2,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82001
"91",6245049,124,68,8,101,2002,"1     ",2,13,23,9,4,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,1,1,1,5,1,1,1,0,6,2,4,1,1,3,4,5,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82002
"92",6235696,124,68,8,101,2003,"1     ",9,18,20,21,12,0,0,0,0,0,0,2,6,1,0,0,1,1,2,2,1,2,2,4,3,0,1,3,2,2,2,8,2,0,0,4,0,0,0,11,2,0,0,2,2,1,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82003
"93",6242079,124,68,8,101,2004,"1     ",7,15,30,9,5,0,1,0,0,1,0,0,3,1,1,2,3,0,1,2,1,2,1,2,1,4,2,3,1,4,3,5,3,4,1,1,0,0,0,0,0,0,1,6,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82004
"94",6248729,124,68,8,101,2005,"1     ",9,14,27,3,3,0,0,1,0,1,1,0,3,0,3,2,3,0,1,0,1,0,3,0,4,2,1,1,2,2,4,10,0,3,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82005
"95",6250960,124,68,8,101,2006,"1     ",8,11,26,7,7,1,0,2,1,0,0,1,1,1,1,0,0,0,0,0,1,1,2,3,4,1,0,2,2,1,8,8,0,3,1,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82006
"96",6262381,124,68,8,101,2007,"1     ",8,20,21,5,7,1,1,1,2,0,0,1,2,0,0,1,3,0,1,1,0,5,1,6,2,3,0,2,1,2,3,6,0,0,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82007
"97",6300460,124,68,8,101,2008,"NULL",6,24,24,1,8,1,1,1,0,1,0,1,0,1,0,2,1,3,0,6,1,0,5,3,3,3,5,1,4,0,2,2,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82008
"98",6313063,124,68,8,101,2009,"NULL",3,18,32,5,9,0,0,0,0,0,0,0,2,0,1,1,3,1,1,0,0,2,4,4,2,4,4,5,6,3,0,1,5,2,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82009
"99",6319058,124,68,8,101,2010,"1     ",7,24,20,7,8,1,1,0,0,1,1,2,0,1,0,1,1,2,1,1,2,4,1,5,6,6,1,2,1,2,3,3,1,0,1,1,0,1,0,0,1,2,1,0,1,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82010
"100",6346473,124,68,8,101,2012,"NULL",10,23,29,5,4,1,2,2,0,1,0,0,1,3,0,1,1,1,2,2,4,3,2,1,6,1,5,4,1,3,6,3,3,0,3,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82012
"101",6351768,124,68,8,101,2013,"NULL",8,11,26,2,4,0,0,1,1,1,1,1,1,2,0,1,0,1,0,2,1,1,1,2,2,2,2,3,0,1,4,4,3,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82013
"102",6356025,124,68,8,101,2014,"NULL",7,11,22,5,3,0,1,0,0,2,1,1,2,0,0,0,0,0,2,0,1,1,1,3,3,2,2,1,0,3,3,5,1,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82014
"103",6359291,124,68,8,101,2015,"1     ",9,15,27,15,2,0,0,1,2,3,0,1,0,1,1,2,2,2,1,0,0,4,1,0,3,3,2,2,5,1,5,3,4,2,0,11,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82015
"104",6363166,124,68,8,101,2016,"1     ",14,20,27,2,5,0,0,0,2,0,3,2,2,2,3,2,2,1,1,2,5,1,2,1,3,2,4,1,0,2,5,3,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82016
"105",6366715,124,68,8,101,2017,"1     ",13,23,45,14,4,1,0,1,1,2,2,1,3,0,2,1,2,0,0,1,1,1,4,5,8,3,1,1,2,1,3,20,3,5,6,6,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82017
"106",6229901,124,68,9,101,1997,"NULL",0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91997
"107",6242818,124,68,9,101,2001,"1     ",4,5,19,3,5,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,5,1,1,1,1,8,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,92001
"108",6312997,124,68,9,101,2009,"NULL",9,4,18,9,8,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,3,2,2,3,1,0,0,2,0,0,2,2,1,1,1,0,1,1,0,1,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92009
"109",6317305,124,68,9,101,2010,"1     ",2,4,19,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,1,1,4,2,4,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,92010
"110",6340770,124,68,9,101,2011,"1     ",6,3,35,6,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,3,4,5,6,4,4,2,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92011
"111",6344279,124,68,9,101,2012,"NULL",1,4,17,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,1,3,3,2,4,1,0,0,0,0,2,0,2,1,2,1,1,0,0,1,2,1,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92012
